date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2017-01-22,103291.61,60.78453185,103291.61,60.78453185,0.0,0.0,0.0,12.7,29.6,30.3,0.0,0,0
2017-01-23,141332.05,79.11439769,141332.055,79.11439769,0.0,0.0,0.0,17.8,36.7,19.2,0.0,0,0
2017-01-24,115664.16,59.81718215,115664.16,59.81718215,0.0,0.0,0.0,19.1,22.0,27.6,0.6,0,0
2017-01-25,111936.7,58.87513245,111936.7,58.87513245,0.0,0.0,0.0,13.5,21.1,29.8,0.0,0,0
2017-01-26,98590.06,37.84489775,98590.06,37.84489775,0.0,0.0,0.0,16.4,21.2,16.9,0.0,0,1
2017-01-27,112513.82,69.65718196,112513.82,69.65718196,0.0,0.0,0.0,17.0,23.6,29.3,0.0,0,0
2017-01-28,108336.53,74.06254286,108336.53,74.06254286,0.0,0.0,0.0,15.0,29.2,29.2,0.0,0,0
2017-01-29,109020.58,76.58688725,109020.58,76.58688725,0.0,0.0,0.0,15.1,27.0,29.4,0.0,0,0
2017-01-30,124292.95,96.16858429,124292.955,96.16858429,0.0,0.0,0.0,17.8,30.0,3.7,0.0,0,0
2017-01-31,112863.01,58.79126706,112863.01,58.79126706,0.0,0.0,0.0,16.5,22.1,26.8,3.0,1,0
2017-02-01,114133.73,66.86330309,114133.73,66.86330309,0.0,0.0,0.0,14.3,20.6,9.3,0.0,1,0
2017-02-02,110669.27,82.46801369,110669.27,82.46801369,0.0,0.0,0.0,14.2,24.1,28.2,0.0,1,0
2017-02-03,117452.27,87.11101457,117452.27,87.11101457,0.0,0.0,0.0,15.4,27.6,28.1,0.0,1,0
2017-02-04,117361.7,80.81731255,117361.7,80.81731255,0.0,0.0,0.0,14.6,35.9,27.3,0.0,1,0
2017-02-05,110384.28,113.8703652,110384.275,113.8703652,0.0,0.0,0.0,18.5,30.7,9.3,0.0,1,0
2017-02-06,108761.37,92.10179585,108761.37,92.10179585,0.0,0.0,0.0,15.1,18.0,3.9,32.4,1,0
2017-02-07,111543.81,69.06961085,111543.81,69.06961085,0.0,0.0,0.0,15.4,27.6,27.9,0.0,1,0
2017-02-08,142213.66,135.0612793,142213.66,135.0612793,0.0,0.0,0.0,16.5,36.0,27.7,0.0,1,0
2017-02-09,155060.61,156.6995615,151642.62,163.717084,3417.99,-154.64,0.020833334,20.3,36.0,24.4,0.0,1,0
2017-02-10,138793.59,213.3394317,138793.59,213.3394317,0.0,0.0,0.0,18.7,27.1,21.3,0.0,1,0
2017-02-11,111983.51,97.6080054,107317.045,103.0127787,4666.465,-26.6882882,0.041666668,18.5,24.6,21.0,0.0,1,0
2017-02-12,89003.15,19.86511394,87262.245,26.62616161,1740.905,-319.03,0.020833334,15.1,19.9,12.6,2.0,1,0
2017-02-13,104844.11,69.04132793,104844.105,69.04132793,0.0,0.0,0.0,14.0,21.0,20.5,0.0,1,0
2017-02-14,111613.05,90.69389262,111613.05,90.69389262,0.0,0.0,0.0,14.5,19.5,15.6,0.6,1,0
2017-02-15,116299.39,79.04437965,116299.39,79.04437965,0.0,0.0,0.0,10.0,31.5,26.0,0.0,1,0
2017-02-16,119947.59,112.8870329,119947.59,112.8870329,0.0,0.0,0.0,14.9,23.6,23.2,0.0,1,0
2017-02-17,111885.97,93.73260963,111885.97,93.73260963,0.0,0.0,0.0,13.7,25.5,18.4,0.0,1,0
2017-02-18,95623.35,49.81815886,95623.35,49.81815886,0.0,0.0,0.0,13.3,18.9,16.1,0.0,1,0
2017-02-19,91280.025,53.12020553,91280.025,53.12020553,0.0,0.0,0.0,11.7,17.3,9.9,0.0,1,0
2017-02-20,105341.87,93.72670141,105341.865,93.72670141,0.0,0.0,0.0,11.6,20.3,22.4,3.6,1,0
2017-02-21,112351.47,103.2484286,112351.47,103.2484286,0.0,0.0,0.0,10.1,24.0,25.0,0.2,1,0
2017-02-22,116690.17,78.05783525,116690.17,78.05783525,0.0,0.0,0.0,12.8,33.3,23.1,0.0,1,0
2017-02-23,117948.69,102.3617733,117948.685,102.3617733,0.0,0.0,0.0,15.9,25.0,23.5,0.0,1,0
2017-02-24,111229.52,98.21079741,111229.52,98.21079741,0.0,0.0,0.0,15.8,20.0,13.2,1.4,1,0
2017-02-25,95046.905,45.60929044,95046.905,45.60929044,0.0,0.0,0.0,13.7,19.4,23.9,0.0,1,0
2017-02-26,100495.61,56.02642017,100495.615,56.02642017,0.0,0.0,0.0,13.2,29.8,24.2,0.0,1,0
2017-02-27,131090.78,96.55007159,129066.085,98.15691619,2024.69,-5.88,0.020833334,15.6,33.1,23.9,0.0,1,0
2017-02-28,140167.5,99.94563946,140167.5,99.94563946,0.0,0.0,0.0,17.3,33.6,23.6,0.0,1,0
2017-03-01,137291.97,86.00399901,137291.97,86.00399901,0.0,0.0,0.0,16.6,30.5,23.7,0.0,1,0
2017-03-02,127633.28,85.49844546,127633.275,85.49844546,0.0,0.0,0.0,17.7,23.3,22.0,0.0,1,0
2017-03-03,124311.33,73.92929944,124311.33,73.92929944,0.0,0.0,0.0,18.1,28.6,18.1,0.0,1,0
2017-03-04,116083.29,77.59564369,116083.295,77.59564369,0.0,0.0,0.0,16.1,27.4,23.0,0.0,1,0
2017-03-05,103539.02,45.4607457,103539.02,45.4607457,0.0,0.0,0.0,17.6,25.4,16.8,0.2,1,0
2017-03-06,116447.86,56.63414738,116447.855,56.63414738,0.0,0.0,0.0,17.7,27.4,22.3,0.0,1,0
2017-03-07,117931.46,57.516139,117931.46,57.516139,0.0,0.0,0.0,15.0,28.2,22.4,0.0,1,0
2017-03-08,124370.76,73.92313207,124370.765,73.92313207,0.0,0.0,0.0,14.2,31.5,22.1,0.0,1,0
2017-03-09,129649.25,83.88968655,129649.25,83.88968655,0.0,0.0,0.0,15.0,32.3,21.1,0.0,1,0
2017-03-10,125346.08,82.03453762,125346.075,82.03453762,0.0,0.0,0.0,18.5,23.8,19.4,0.0,1,0
2017-03-11,108816.81,50.76232609,108816.81,50.76232609,0.0,0.0,0.0,18.0,26.4,13.9,0.0,1,0
2017-03-12,102617.51,42.48056056,100531.81,44.39154771,2085.7,-49.63,0.020833334,17.9,27.1,19.6,0.0,1,0
2017-03-13,104468.9,66.84372206,104468.9,66.84372206,0.0,0.0,0.0,15.7,24.3,20.7,0.2,1,1
2017-03-14,133227.79,101.4423563,133227.785,101.4423563,0.0,0.0,0.0,18.8,32.7,20.8,0.0,1,0
2017-03-15,139672.84,102.0122176,139672.835,102.0122176,0.0,0.0,0.0,20.8,33.2,18.9,0.0,1,0
2017-03-16,124255.98,87.89402085,124255.975,87.89402085,0.0,0.0,0.0,21.7,23.0,4.8,1.8,1,0
2017-03-17,111612.07,70.74607288,111612.075,70.74607288,0.0,0.0,0.0,15.8,22.1,20.1,0.0,1,0
2017-03-18,107731.78,68.87709703,107731.78,68.87709703,0.0,0.0,0.0,12.4,30.8,19.9,0.0,1,0
2017-03-19,113593.82,121.1220102,113593.82,121.1220102,0.0,0.0,0.0,14.5,33.5,19.7,0.0,1,0
2017-03-20,131980.98,184.8234791,131980.985,184.8234791,0.0,0.0,0.0,19.3,28.0,11.3,0.0,1,0
2017-03-21,127625.37,112.9036926,127625.365,112.9036926,0.0,0.0,0.0,19.9,26.1,6.1,4.4,1,0
2017-03-22,114696.37,77.00028631,114696.37,77.00028631,0.0,0.0,0.0,17.8,21.8,7.3,9.2,1,0
2017-03-23,111632.84,97.82305958,111632.835,97.82305958,0.0,0.0,0.0,16.2,25.1,17.2,0.0,1,0
2017-03-24,115411.41,118.4496111,115411.41,118.4496111,0.0,0.0,0.0,13.9,24.7,16.1,0.0,1,0
2017-03-25,107465.98,138.7947558,107465.98,138.7947558,0.0,0.0,0.0,15.3,29.7,13.5,0.0,1,0
2017-03-26,104189.1,147.4805929,104189.1,147.4805929,0.0,0.0,0.0,19.3,26.7,14.6,0.0,1,0
2017-03-27,116237.22,118.5621993,116237.22,118.5621993,0.0,0.0,0.0,19.3,31.9,7.6,0.0,1,0
2017-03-28,111032.98,121.9056323,111032.975,121.9056323,0.0,0.0,0.0,11.9,24.3,17.8,4.2,1,0
2017-03-29,109640.33,133.7982653,109640.33,133.7982653,0.0,0.0,0.0,13.9,27.2,14.7,0.2,1,0
2017-03-30,107491.87,115.1902122,107491.87,115.1902122,0.0,0.0,0.0,10.2,17.9,13.0,3.4,1,0
2017-03-31,110662.25,145.2190605,110662.245,145.2190605,0.0,0.0,0.0,10.1,17.9,12.3,2.8,0,0
2017-04-01,97402.265,99.24918178,97402.265,99.24918178,0.0,0.0,0.0,10.0,19.0,13.5,0.0,0,0
2017-04-02,94477.095,92.91573517,94477.095,92.91573517,0.0,0.0,0.0,11.7,18.2,10.1,0.4,0,0
2017-04-03,107895.52,106.4521598,107895.525,106.4521598,0.0,0.0,0.0,8.2,21.5,16.8,0.0,0,0
2017-04-04,113138.67,122.6614787,113138.67,122.6614787,0.0,0.0,0.0,10.0,24.4,16.4,0.0,0,0
2017-04-05,114191.35,142.2804267,114191.35,142.2804267,0.0,0.0,0.0,11.0,25.4,15.8,0.0,0,0
2017-04-06,114817.31,126.1819875,114817.305,126.1819875,0.0,0.0,0.0,12.0,26.6,13.5,0.0,0,0
2017-04-07,110160.03,101.330421,110160.025,101.330421,0.0,0.0,0.0,12.7,26.2,15.6,0.0,0,0
2017-04-08,99084.74,95.86797769,99084.74,95.86797769,0.0,0.0,0.0,18.6,28.1,13.8,0.0,0,0
2017-04-09,96041.895,74.59163318,96041.895,74.59163318,0.0,0.0,0.0,11.7,15.2,6.5,10.6,0,0
2017-04-10,113287.06,111.8004887,113287.055,111.8004887,0.0,0.0,0.0,9.0,17.0,3.0,25.4,0,0
2017-04-11,114159.97,130.0368734,114159.965,130.0368734,0.0,0.0,0.0,12.3,18.5,13.5,15.4,0,0
2017-04-12,114336,126.572879,114335.995,126.572879,0.0,0.0,0.0,10.8,19.3,14.0,0.0,0,0
2017-04-13,112704.04,117.5356502,112704.045,117.5356502,0.0,0.0,0.0,10.9,22.2,13.9,0.0,0,0
2017-04-14,97436.41,109.7650221,97436.41,109.7650221,0.0,0.0,0.0,13.0,17.9,8.9,0.0,0,1
2017-04-15,99608.57,116.7828491,99608.57,116.7828491,0.0,0.0,0.0,11.8,17.3,9.7,0.0,0,1
2017-04-16,96594.745,95.64640701,96594.745,95.64640701,0.0,0.0,0.0,9.9,22.6,10.1,0.0,0,1
2017-04-17,99945.495,104.5781895,99945.495,104.5781895,0.0,0.0,0.0,11.1,18.3,10.9,0.0,0,1
2017-04-18,111955.18,112.8247059,111955.175,112.8247059,0.0,0.0,0.0,9.5,20.4,13.7,0.0,0,0
2017-04-19,114436.97,101.3145524,114436.97,101.3145524,0.0,0.0,0.0,13.0,26.9,12.7,0.0,1,0
2017-04-20,112816.68,104.0781031,112816.68,104.0781031,0.0,0.0,0.0,14.6,26.5,12.4,0.0,1,0
2017-04-21,114522.44,133.2265993,114522.44,133.2265993,0.0,0.0,0.0,16.5,20.9,3.6,9.4,1,0
2017-04-22,102528.4,111.6671228,102528.4,111.6671228,0.0,0.0,0.0,16.9,22.5,11.8,4.6,1,0
2017-04-23,97356.565,90.72665105,97356.565,90.72665105,0.0,0.0,0.0,14.4,21.8,11.9,0.0,1,0
2017-04-24,109421.82,113.2589368,109421.815,113.2589368,0.0,0.0,0.0,15.9,24.7,9.9,0.0,1,0
2017-04-25,101548.74,86.79007255,101548.735,86.79007255,0.0,0.0,0.0,16.2,17.7,5.8,21.6,1,1
2017-04-26,116795.25,100.6986846,116795.245,100.6986846,0.0,0.0,0.0,10.1,14.5,6.4,20.0,1,0
2017-04-27,126329.53,145.6827349,126329.53,145.6827349,0.0,0.0,0.0,8.3,15.6,7.1,15.4,1,0
2017-04-28,120144.19,120.8095221,120144.19,120.8095221,0.0,0.0,0.0,9.4,19.8,6.0,0.4,1,0
2017-04-29,104864.05,100.81967,104864.05,100.81967,0.0,0.0,0.0,14.9,18.1,7.9,0.2,1,0
2017-04-30,103756.53,109.5772954,103756.535,109.5772954,0.0,0.0,0.0,13.6,17.8,7.3,0.0,1,0
2017-05-01,115103.77,99.15947403,115103.775,99.15947403,0.0,0.0,0.0,13.6,20.4,8.7,0.0,1,0
2017-05-02,120718.64,109.9227693,120718.64,109.9227693,0.0,0.0,0.0,10.4,15.2,9.4,2.4,1,0
2017-05-03,129196.44,128.6399556,129196.445,128.6399556,0.0,0.0,0.0,7.4,15.3,10.8,0.8,1,0
2017-05-04,127260.05,123.4720662,127260.05,123.4720662,0.0,0.0,0.0,5.8,16.9,12.0,0.0,1,0
2017-05-05,123150.39,108.2886014,123150.385,108.2886014,0.0,0.0,0.0,6.2,20.5,10.6,0.0,1,0
2017-05-06,105013.07,81.77832735,105013.07,81.77832735,0.0,0.0,0.0,9.6,20.0,6.1,0.2,1,0
2017-05-07,107424.07,104.9084029,107424.07,104.9084029,0.0,0.0,0.0,8.9,14.8,9.4,1.4,1,0
2017-05-08,125858.27,132.9735336,125858.27,132.9735336,0.0,0.0,0.0,10.1,15.8,7.2,1.8,1,0
2017-05-09,126760.71,138.9914155,126760.71,138.9914155,0.0,0.0,0.0,10.9,15.9,7.3,1.6,1,0
2017-05-10,125747.73,149.6227486,125747.735,149.6227486,0.0,0.0,0.0,8.1,17.7,11.3,0.0,1,0
2017-05-11,128753.13,170.2926448,128753.13,170.2926448,0.0,0.0,0.0,6.1,16.5,8.6,0.0,1,0
2017-05-12,123523.0,129.309377,123523.0,129.309377,0.0,0.0,0.0,5.9,19.5,9.9,0.0,1,0
2017-05-13,109477.42,130.3168298,109477.42,130.3168298,0.0,0.0,0.0,8.4,15.6,10.1,0.2,1,0
2017-05-14,107497.03,126.9174946,107497.03,126.9174946,0.0,0.0,0.0,6.4,15.1,7.7,0.0,1,0
2017-05-15,125871.92,134.6420324,125871.915,134.6420324,0.0,0.0,0.0,6.3,16.9,8.2,0.0,1,0
2017-05-16,127820.72,128.3149076,127820.715,128.3149076,0.0,0.0,0.0,5.6,18.2,9.0,0.0,1,0
2017-05-17,125072.68,123.8345994,125072.675,123.8345994,0.0,0.0,0.0,7.6,17.0,3.8,0.0,1,0
2017-05-18,122910.48,107.8423351,122910.48,107.8423351,0.0,0.0,0.0,10.7,20.2,9.8,0.8,1,0
2017-05-19,123351.45,96.44024977,123351.45,96.44024977,0.0,0.0,0.0,10.2,17.8,2.5,0.0,1,0
2017-05-20,109111.62,88.1358791,109111.615,88.1358791,0.0,0.0,0.0,10.2,19.3,9.8,0.0,1,0
2017-05-21,105912.16,76.78217982,105912.16,76.78217982,0.0,0.0,0.0,10.8,18.7,6.8,0.0,1,0
2017-05-22,113551.04,72.93148803,113551.04,72.93148803,0.0,0.0,0.0,10.4,20.3,10.1,0.0,1,0
2017-05-23,119127.21,96.83763464,119127.205,96.83763464,0.0,0.0,0.0,12.8,19.3,7.4,0.0,1,0
2017-05-24,121571.97,103.2410383,121571.97,103.2410383,0.0,0.0,0.0,11.7,17.1,8.0,0.0,1,0
2017-05-25,124010.03,108.5190134,124010.03,108.5190134,0.0,0.0,0.0,13.7,18.5,5.7,0.0,1,0
2017-05-26,123130.6,94.69622997,123130.6,94.69622997,0.0,0.0,0.0,13.1,18.0,8.2,0.0,1,0
2017-05-27,104643.67,60.86010195,104643.675,60.86010195,0.0,0.0,0.0,11.9,17.8,8.3,0.0,1,0
2017-05-28,110029.55,72.34164142,110029.55,72.34164142,0.0,0.0,0.0,10.2,15.3,7.6,6.8,1,0
2017-05-29,130516.1,96.084781,130516.1,96.084781,0.0,0.0,0.0,7.7,14.8,8.0,1.4,1,0
2017-05-30,132762.38,95.71447434,132762.38,95.71447434,0.0,0.0,0.0,9.3,13.1,6.9,2.2,1,0
2017-05-31,139030.79,120.6492316,139030.795,120.6492316,0.0,0.0,0.0,6.7,13.0,8.5,5.4,1,0
2017-06-01,140202.73,113.3116143,140202.735,113.3116143,0.0,0.0,0.0,7.9,13.9,4.7,0.4,1,0
2017-06-02,136856.8,96.83774741,136856.8,96.83774741,0.0,0.0,0.0,8.0,14.7,7.3,0.0,1,0
2017-06-03,122161.41,107.2457298,122161.405,107.2457298,0.0,0.0,0.0,9.9,14.3,8.3,0.0,1,0
2017-06-04,118953.95,109.7429759,118953.95,109.7429759,0.0,0.0,0.0,4.4,15.8,9.3,0.0,1,0
2017-06-05,132877.45,101.1322774,132877.45,101.1322774,0.0,0.0,0.0,5.6,17.5,5.0,0.0,1,0
2017-06-06,133274.53,97.89246038,133274.53,97.89246038,0.0,0.0,0.0,8.7,13.9,6.3,6.4,1,0
2017-06-07,136116.12,105.6961681,136116.12,105.6961681,0.0,0.0,0.0,5.9,14.3,9.2,0.0,1,0
2017-06-08,139511.78,110.1268719,139511.78,110.1268719,0.0,0.0,0.0,3.6,15.0,7.2,0.0,1,0
2017-06-09,130994.54,99.97713568,130994.54,99.97713568,0.0,0.0,0.0,6.6,15.0,7.8,1.8,1,0
2017-06-10,120698.91,97.62212413,120698.915,97.62212413,0.0,0.0,0.0,7.0,15.8,8.9,0.0,1,0
2017-06-11,113374.47,87.88338857,113374.465,87.88338857,0.0,0.0,0.0,3.4,15.5,8.6,0.2,1,0
2017-06-12,117691.68,101.7060988,117691.685,101.7060988,0.0,0.0,0.0,6.0,15.9,5.1,0.0,1,1
2017-06-13,135184.95,109.9512443,135184.95,109.9512443,0.0,0.0,0.0,8.8,15.1,6.6,0.0,1,0
2017-06-14,136253.42,93.58978215,136253.42,93.58978215,0.0,0.0,0.0,4.0,17.4,8.9,0.0,1,0
2017-06-15,135303.26,102.837272,135303.255,102.837272,0.0,0.0,0.0,7.7,19.0,7.4,0.0,1,0
2017-06-16,135269.63,107.362224,135269.635,107.362224,0.0,0.0,0.0,6.6,17.1,8.9,0.0,1,0
2017-06-17,121178.68,104.2875868,121178.68,104.2875868,0.0,0.0,0.0,4.2,15.5,9.2,0.0,1,0
2017-06-18,116112.74,93.61692763,116112.74,93.61692763,0.0,0.0,0.0,5.4,16.3,7.9,0.0,1,0
2017-06-19,134925.74,95.96949334,134925.74,95.96949334,0.0,0.0,0.0,7.1,16.1,6.0,0.0,1,0
2017-06-20,131996.97,85.79783203,131996.97,85.79783203,0.0,0.0,0.0,6.4,15.8,9.2,0.0,1,0
2017-06-21,139814.3,106.9667247,139814.3,106.9667247,0.0,0.0,0.0,7.8,13.5,5.0,0.6,1,0
2017-06-22,140348.57,94.85896751,140348.57,94.85896751,0.0,0.0,0.0,6.7,14.1,6.7,0.2,1,0
2017-06-23,132029.57,80.26993871,132029.575,80.26993871,0.0,0.0,0.0,7.4,14.9,8.2,0.0,1,0
2017-06-24,122393.33,84.97094445,122393.325,84.97094445,0.0,0.0,0.0,8.3,12.3,7.3,1.4,1,0
2017-06-25,118103.87,72.87051538,118103.865,72.87051538,0.0,0.0,0.0,8.6,14.3,5.3,0.0,1,0
2017-06-26,138040.38,104.3154945,138040.38,104.3154945,0.0,0.0,0.0,8.8,12.6,7.8,1.4,1,0
2017-06-27,144526.63,100.1993406,144526.63,100.1993406,0.0,0.0,0.0,6.0,12.1,4.4,0.0,1,0
2017-06-28,141351.89,98.53810322,141351.895,98.53810322,0.0,0.0,0.0,6.8,14.1,5.4,0.0,1,0
2017-06-29,138124.06,102.5250395,138124.06,102.5250395,0.0,0.0,0.0,9.2,13.7,5.0,0.0,1,0
2017-06-30,139275.78,124.6840444,139275.775,124.6840444,0.0,0.0,0.0,7.1,12.3,8.4,4.4,0,0
2017-07-01,125949.5,114.7570772,125949.5,114.7570772,0.0,0.0,0.0,1.1,12.7,9.3,0.0,0,0
2017-07-02,120137.45,110.1092823,120137.45,110.1092823,0.0,0.0,0.0,0.8,14.3,9.2,0.0,0,0
2017-07-03,139765.32,150.612766,139765.32,150.612766,0.0,0.0,0.0,3.8,13.9,3.9,0.0,0,0
2017-07-04,134029.81,132.5455181,134029.805,132.5455181,0.0,0.0,0.0,9.0,16.2,6.4,3.0,0,0
2017-07-05,134084.67,146.1761256,134084.665,146.1761256,0.0,0.0,0.0,10.1,15.8,6.5,0.0,0,0
2017-07-06,137899.71,141.6793728,137899.715,141.6793728,0.0,0.0,0.0,4.8,15.0,8.7,0.0,0,0
2017-07-07,134078.07,131.2653815,134078.07,131.2653815,0.0,0.0,0.0,8.0,14.2,9.4,0.0,0,0
2017-07-08,123687.97,129.135411,123687.97,129.135411,0.0,0.0,0.0,5.3,13.5,5.1,0.0,0,0
2017-07-09,116064.03,115.1296024,116064.03,115.1296024,0.0,0.0,0.0,7.3,14.6,7.3,0.8,0,0
2017-07-10,133132.32,123.9739271,133132.325,123.9739271,0.0,0.0,0.0,7.0,16.0,5.7,0.0,0,0
2017-07-11,137352.78,148.6794952,137352.78,148.6794952,0.0,0.0,0.0,6.9,14.3,9.7,0.4,0,0
2017-07-12,138152.1,117.9532423,138152.105,117.9532423,0.0,0.0,0.0,3.2,15.1,9.8,0.0,0,0
2017-07-13,134622.39,106.1487634,134622.39,106.1487634,0.0,0.0,0.0,4.8,13.3,5.5,0.0,0,0
2017-07-14,131387.75,111.3949826,131387.745,111.3949826,0.0,0.0,0.0,9.9,15.9,8.6,2.0,0,0
2017-07-15,124486.7,136.1065517,124486.695,136.1065517,0.0,0.0,0.0,4.5,12.0,9.4,0.0,0,0
2017-07-16,119927.64,102.1491373,119927.64,102.1491373,0.0,0.0,0.0,3.0,12.5,7.8,0.0,0,0
2017-07-17,131868.24,99.85163753,131868.24,99.85163753,0.0,0.0,0.0,5.7,15.3,6.3,0.0,0,0
2017-07-18,136121.84,109.9969729,136121.835,109.9969729,0.0,0.0,0.0,9.7,14.5,5.8,0.2,1,0
2017-07-19,133906.26,109.5605504,133906.26,109.5605504,0.0,0.0,0.0,8.9,13.2,7.7,5.0,1,0
2017-07-20,139316.29,133.736501,139316.29,133.736501,0.0,0.0,0.0,7.9,10.7,5.9,0.6,1,0
2017-07-21,140073.89,130.1927109,140073.895,130.1927109,0.0,0.0,0.0,3.3,13.8,10.3,4.2,1,0
2017-07-22,122397.13,91.65608062,122397.13,91.65608062,0.0,0.0,0.0,5.4,12.4,7.0,0.0,1,0
2017-07-23,118007.67,107.8923323,118007.665,107.8923323,0.0,0.0,0.0,8.4,14.1,5.4,0.0,1,0
2017-07-24,136330.59,122.6544774,136330.59,122.6544774,0.0,0.0,0.0,8.1,16.1,8.3,7.0,1,0
2017-07-25,129699.27,113.0336114,129699.265,113.0336114,0.0,0.0,0.0,9.8,17.2,9.0,0.0,1,0
2017-07-26,133198.34,117.2808433,133198.34,117.2808433,0.0,0.0,0.0,10.9,15.0,8.7,2.4,1,0
2017-07-27,136003.92,117.3154738,136003.915,117.3154738,0.0,0.0,0.0,4.4,14.2,8.7,2.0,1,0
2017-07-28,130432.05,111.3069682,130432.05,111.3069682,0.0,0.0,0.0,6.2,14.3,9.8,2.8,1,0
2017-07-29,111331.24,93.45310086,111331.235,93.45310086,0.0,0.0,0.0,9.7,17.9,10.1,0.0,1,0
2017-07-30,107580.5,91.41616627,107580.495,91.41616627,0.0,0.0,0.0,11.3,18.1,8.3,0.0,1,0
2017-07-31,132276.88,137.4766901,132276.88,137.4766901,0.0,0.0,0.0,6.7,14.8,11.5,0.0,1,0
2017-08-01,137617.88,137.9754246,137617.88,137.9754246,0.0,0.0,0.0,3.5,15.5,11.5,0.0,1,0
2017-08-02,140729.19,113.4923335,140729.185,113.4923335,0.0,0.0,0.0,3.4,12.9,7.5,0.0,1,0
2017-08-03,151355.43,169.2338271,151355.43,169.2338271,0.0,0.0,0.0,3.1,9.0,4.4,0.0,1,0
2017-08-04,141647.89,110.3517269,141647.895,110.3517269,0.0,0.0,0.0,4.3,12.1,7.2,6.6,1,0
2017-08-05,116696.45,82.76667325,116696.455,82.76667325,0.0,0.0,0.0,8.8,14.2,11.7,0.0,1,0
2017-08-06,117351.14,86.20220241,117351.14,86.20220241,0.0,0.0,0.0,9.0,13.0,8.2,0.0,1,0
2017-08-07,138963.17,111.4890145,138963.175,111.4890145,0.0,0.0,0.0,7.7,12.3,7.3,4.2,1,0
2017-08-08,139108.43,111.5513751,139108.435,111.5513751,0.0,0.0,0.0,7.9,15.0,7.5,2.2,1,0
2017-08-09,130044.38,105.283102,130044.375,105.283102,0.0,0.0,0.0,8.9,16.8,11.5,0.0,1,0
2017-08-10,122361.93,86.91654833,122361.925,86.91654833,0.0,0.0,0.0,11.4,18.8,8.4,0.0,1,0
2017-08-11,122862.35,78.92563543,122862.345,78.92563543,0.0,0.0,0.0,10.3,16.4,9.3,0.0,1,0
2017-08-12,113669.45,77.12359093,113669.45,77.12359093,0.0,0.0,0.0,10.3,17.9,9.9,2.8,1,0
2017-08-13,106274.56,68.29417174,106274.56,68.29417174,0.0,0.0,0.0,9.4,18.7,11.1,2.0,1,0
2017-08-14,121533.96,101.399598,121533.955,101.399598,0.0,0.0,0.0,12.3,20.1,12.6,0.0,1,0
2017-08-15,127193.3,99.0861742,127193.3,99.0861742,0.0,0.0,0.0,10.4,17.5,3.2,0.2,1,0
2017-08-16,121445.38,72.16481732,121445.38,72.16481732,0.0,0.0,0.0,12.1,18.1,10.9,0.8,1,0
2017-08-17,129223.8,73.71456005,129223.805,73.71456005,0.0,0.0,0.0,9.3,15.6,9.1,1.8,1,0
2017-08-18,133562.98,92.10754493,133562.985,92.10754493,0.0,0.0,0.0,8.0,12.2,9.4,2.8,1,0
2017-08-19,124852.67,97.96893516,124852.67,97.96893516,0.0,0.0,0.0,5.9,11.8,11.6,7.2,1,0
2017-08-20,119798.99,92.81587829,119798.995,92.81587829,0.0,0.0,0.0,5.1,13.3,13.9,2.0,1,0
2017-08-21,140410.3,108.906684,140410.295,108.906684,0.0,0.0,0.0,6.8,12.7,7.9,0.6,1,0
2017-08-22,133809.45,107.9380963,133809.455,107.9380963,0.0,0.0,0.0,5.7,16.8,11.1,1.6,1,0
2017-08-23,133056.82,106.6475104,133056.82,106.6475104,0.0,0.0,0.0,8.3,18.1,9.7,0.0,1,0
2017-08-24,135619.94,118.9186938,135619.94,118.9186938,0.0,0.0,0.0,5.2,13.3,13.0,9.2,1,0
2017-08-25,133666.57,120.1723289,133666.575,120.1723289,0.0,0.0,0.0,4.9,15.0,13.3,0.6,1,0
2017-08-26,117444.1,93.65754189,117444.1,93.65754189,0.0,0.0,0.0,9.9,15.3,8.5,0.0,1,0
2017-08-27,115177.94,93.11747779,115177.935,93.11747779,0.0,0.0,0.0,5.8,10.7,11.8,7.8,1,0
2017-08-28,139414.5,163.4092605,139414.495,163.4092605,0.0,0.0,0.0,5.8,11.8,14.6,0.6,1,0
2017-08-29,139814.04,143.84804,139814.04,143.84804,0.0,0.0,0.0,5.4,12.9,9.1,0.0,1,0
2017-08-30,137513.46,118.2950765,137513.465,118.2950765,0.0,0.0,0.0,7.7,13.8,12.3,0.6,1,0
2017-08-31,133982.25,115.4257008,133982.255,115.4257008,0.0,0.0,0.0,4.0,16.7,15.9,0.2,1,0
2017-09-01,128707.43,102.2781632,128707.425,102.2781632,0.0,0.0,0.0,3.7,17.0,14.4,0.0,1,0
2017-09-02,114098.12,89.32991678,114098.115,89.32991678,0.0,0.0,0.0,7.3,18.4,6.3,0.0,1,0
2017-09-03,103964.33,67.07312753,103964.33,67.07312753,0.0,0.0,0.0,13.4,17.2,6.3,0.0,1,0
2017-09-04,128001.06,93.82662098,128001.055,93.82662098,0.0,0.0,0.0,8.8,13.7,13.4,0.4,1,0
2017-09-05,137696.67,95.60201814,137696.67,95.60201814,0.0,0.0,0.0,6.5,13.3,11.0,0.2,1,0
2017-09-06,134819.94,101.0173763,134819.945,101.0173763,0.0,0.0,0.0,6.7,15.1,11.0,4.8,1,0
